Source IP,Destination IP,Protocol,Query,Reply 
113.193.1.14,192.168.0.4,DNS,0x5793,52.21.171.167,52.2.25.120,52.206.65.84,52.6.185.139,52.0.106.78,52.202.130.59,52.6.158.212,52.203.250.70
113.193.1.14,192.168.0.4,DNS,0x6378,204.2.197.204
113.193.1.14,192.168.0.4,DNS,0x31b4,198.134.123.126
113.193.1.14,192.168.0.4,DNS,0xcd72,209.15.36.34
113.193.1.14,192.168.0.4,DNS,0x70e8,104.193.80.53
113.193.1.14,192.168.0.4,DNS,0x4ae5,199.38.164.156
113.193.1.14,192.168.0.4,DNS,0x9f54,35.154.27.243,35.154.18.148
113.193.1.14,192.168.0.4,DNS,0xdb64,107.178.242.164
113.193.1.14,192.168.0.4,DNS,0x5581,207.38.110.126,207.38.110.164,169.45.121.189,207.38.110.158,207.38.110.62,119.81.38.210
113.193.1.14,192.168.0.4,DNS,0xda16,23.74.224.162
113.193.1.14,192.168.0.4,DNS,0x9ca2,52.86.12.57,52.72.246.134,54.88.70.247
113.193.1.14,192.168.0.4,DNS,0xbacd,198.134.123.126
113.193.1.14,192.168.0.4,DNS,0x4598,108.59.0.8,207.244.67.98,207.244.67.99,207.244.66.112,207.244.108.217,207.244.110.3,162.210.197.137
113.193.1.14,192.168.0.4,DNS,0xe921,54.164.244.210,52.20.228.74,52.73.225.5,52.86.23.125,52.87.113.109,52.7.37.173,54.165.235.75,52.71.161.112
113.193.1.14,192.168.0.4,DNS,0x8c13,94.23.171.206,94.23.73.243,87.98.228.78,87.98.128.108,188.165.137.78,188.165.4.142,87.98.242.60,87.98.252.5
113.193.1.14,192.168.0.4,DNS,0x05e4,119.42.60.92,119.42.60.116,119.42.60.108
113.193.12.14,192.168.0.4,DNS,0xbb76,184.31.214.254
113.193.1.14,192.168.0.4,DNS,0x556f,50.116.226.21
113.193.1.14,192.168.0.4,DNS,0x5312,103.231.98.45
113.193.1.14,192.168.0.4,DNS,0x26b7,34.198.109.29,34.196.62.106,34.198.116.1,34.196.35.120,34.199.66.174,34.198.23.240,34.199.239.28,34.198.161.87
113.193.1.14,192.168.0.4,DNS,0xf314,54.174.64.223,52.0.16.87,54.165.233.253,52.0.70.10,52.5.54.205,50.17.176.207,50.16.175.112,54.81.169.168
113.193.1.14,192.168.0.4,DNS,0xef89,34.204.31.66,54.88.90.149
113.193.1.14,192.168.0.4,DNS,0x279b,151.101.36.166
113.193.1.14,192.168.0.4,DNS,0x39ee,151.101.38.49
113.193.1.14,192.168.0.4,DNS,0xc88e,8.41.222.241
113.193.1.14,192.168.0.4,DNS,0xd5d4,184.31.214.162
113.193.1.14,192.168.0.4,DNS,0x3f63,103.15.158.191
113.193.1.14,192.168.0.4,DNS,0x7d92,104.193.80.60
113.193.1.14,192.168.0.4,DNS,0x0701,209.126.122.22,62.138.3.112
113.193.1.14,192.168.0.4,DNS,0xb945,185.84.60.24,185.84.60.23
113.193.1.14,192.168.0.4,DNS,0x2db3,52.202.98.102,52.203.214.204
113.193.1.14,192.168.0.4,DNS,0x09e7,172.217.26.170,172.217.26.202,216.58.220.42,216.58.197.42,216.58.197.74
113.193.1.14,192.168.0.4,DNS,0xb483,192.0.80.239,192.0.80.241,192.0.80.242,192.0.80.240
113.193.1.14,192.168.0.4,DNS,0x9a69,209.15.36.22,209.15.36.23,209.15.36.21
113.193.12.14,192.168.0.4,DNS,0xcf82,184.30.59.240
113.193.1.14,192.168.0.4,DNS,0xe344,209.15.36.22
113.193.1.14,192.168.0.4,DNS,0x387a,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xe5d5,163.172.32.111
113.193.1.14,192.168.0.4,DNS,0xb05a,67.199.248.12,67.199.248.13
113.193.1.14,192.168.0.4,DNS,0x98e6,163.172.54.210
113.193.1.14,192.168.0.4,DNS,0xe7d0,23.111.184.107
113.193.1.14,192.168.0.4,DNS,0xd070,192.64.119.248
113.193.1.14,192.168.0.4,DNS,0xb3d5,199.30.80.32
113.193.1.14,192.168.0.4,DNS,0x0b30,151.101.37.140
113.193.1.14,192.168.0.4,DNS,0x65b8,163.172.67.160
113.193.12.14,192.168.0.4,DNS,0x1d3a,17.248.154.112,17.248.154.80,17.248.154.81,17.248.154.210,17.248.154.237,17.248.154.206,17.248.154.83,17.248.154.78
113.193.12.14,192.168.0.4,DNS,0x6dd5,23.35.64.188
113.193.12.14,192.168.0.4,DNS,0xfce2,184.31.221.45
113.193.12.14,192.168.0.4,DNS,0x45e7,17.248.154.237,17.248.154.200,17.248.154.210,17.248.154.235,17.248.154.74,17.248.154.202,17.248.154.78,17.248.154.209
113.193.12.14,192.168.0.4,DNS,0x99d2,74.125.68.125
113.193.12.14,192.168.0.4,DNS,0xdf9d,17.178.96.59,17.172.224.47,17.142.160.59
113.193.12.14,192.168.0.4,DNS,0x44be,17.188.166.10
113.193.12.14,192.168.0.4,DNS,0x3df8,17.137.163.1
113.193.12.14,192.168.0.4,DNS,0xf88e,184.30.59.240
113.193.12.14,192.168.0.4,DNS,0x98f9,172.217.26.202,216.58.196.106,216.58.197.42
113.193.12.14,192.168.0.4,DNS,0xbac5,104.86.189.19,104.86.189.26
113.193.12.14,192.168.0.4,DNS,0x02fa,17.252.124.8,17.252.124.25,17.252.124.22,17.252.124.12,17.252.124.9,17.252.124.16,17.252.124.27,17.252.124.17
113.193.12.14,192.168.0.4,DNS,0xa03b,17.248.154.204,17.248.154.106,17.248.154.108,17.248.154.200,17.248.154.77,17.248.154.74,17.248.154.75,17.248.154.105
113.193.12.14,192.168.0.4,DNS,0x9172,17.32.194.2
113.193.12.14,192.168.0.4,DNS,0x6b34,104.86.189.26,104.86.189.10
113.193.1.14,192.168.0.4,DNS,0xe287,52.94.216.48
113.193.1.14,192.168.0.4,DNS,0x4936,52.222.190.21,52.222.190.248,52.222.190.134,52.222.190.120,52.222.190.14,52.222.190.47,52.222.190.80,52.222.190.180
113.193.1.14,192.168.0.4,DNS,0x5efd,172.217.26.226
113.193.1.14,192.168.0.4,DNS,0x4da1,157.240.190.18
113.193.1.14,192.168.0.4,DNS,0x8fcf,31.13.78.35
113.193.1.14,192.168.0.4,DNS,0x523d,157.240.190.17
113.193.1.14,192.168.0.4,DNS,0x1b79,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0xc6fc,52.222.190.80,52.222.190.21,52.222.190.120,52.222.190.134,52.222.190.14,52.222.190.47,52.222.190.180,52.222.190.248
113.193.1.14,192.168.0.4,DNS,0xd50a,172.217.26.226
113.193.1.14,192.168.0.4,DNS,0x9289,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xd159,74.125.200.156,74.125.200.155,74.125.200.154,74.125.200.157
113.193.1.14,192.168.0.4,DNS,0x87a2,52.7.170.201,34.206.36.41,34.199.65.226,54.173.246.111,34.193.50.73,34.196.246.150,54.210.216.23
113.193.1.14,192.168.0.4,DNS,0x3e2a,52.222.187.99,52.222.187.110,52.222.187.150,52.222.187.239
113.193.1.14,192.168.0.4,DNS,0x3b49,172.217.26.68
113.193.1.14,192.168.0.4,DNS,0x736f,184.30.54.102
113.193.1.14,192.168.0.4,DNS,0x876b,216.58.220.1
113.193.1.14,192.168.0.4,DNS,0xf669,216.58.220.3
113.193.1.14,192.168.0.4,DNS,0xe9fc,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0xb295,52.222.190.21,52.222.190.80,52.222.190.248,52.222.190.180,52.222.190.47,52.222.190.120,52.222.190.134,52.222.190.14
113.193.12.14,192.168.0.4,DNS,0x8806,184.31.214.254
113.193.12.14,192.168.0.4,DNS,0xef46,184.31.214.254
113.193.12.14,192.168.0.4,DNS,0x3055,17.110.232.45,17.110.232.46,17.110.234.28,17.110.234.27
113.193.12.14,192.168.0.4,DNS,0xc016,17.154.66.69,17.154.66.67,17.154.66.68
113.193.12.14,192.168.0.4,DNS,0x3dfb,23.35.64.188
113.193.1.14,192.168.0.4,DNS,0x2ef6,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x5e80,216.58.220.3
113.193.1.14,192.168.0.4,DNS,0x5c63,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0xda6d,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x2e35,104.86.189.26,104.86.189.11
113.193.1.14,192.168.0.4,DNS,0x52ab,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x971f,216.58.203.130
113.193.12.14,192.168.0.4,DNS,0xf46c,184.31.214.254
113.193.12.14,192.168.0.4,DNS,0x8950,184.30.49.137
113.193.12.14,192.168.0.4,DNS,0x5fdf,104.86.189.24,104.86.189.26
113.193.12.14,192.168.0.4,DNS,0xa382,17.154.66.154
113.193.1.14,192.168.0.4,DNS,0x6173,74.125.200.156,74.125.200.157,74.125.200.154,74.125.200.155
113.193.1.14,192.168.0.4,DNS,0xf13d,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x0c65,216.58.220.46
113.193.1.14,192.168.0.4,DNS,0xe5b5,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xd2f5,216.58.220.14
113.193.12.14,192.168.0.4,DNS,0xff32,184.31.214.254
113.193.12.14,192.168.0.4,DNS,0x1965,184.30.49.137
113.193.1.14,192.168.0.4,DNS,0xb97d,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x3589,172.217.26.67
113.193.1.14,192.168.0.4,DNS,0x6f9b,216.58.220.3
113.193.1.14,192.168.0.4,DNS,0xbcfc,216.58.220.6
113.193.1.14,192.168.0.4,DNS,0xe1c8,216.58.199.162
113.193.1.14,192.168.0.4,DNS,0xa221,54.239.35.173
113.193.1.14,192.168.0.4,DNS,0xf8b8,216.58.220.1
113.193.1.14,192.168.0.4,DNS,0xb8f1,216.58.220.2
113.193.1.14,192.168.0.4,DNS,0x90b1,216.58.220.2
113.193.1.14,192.168.0.4,DNS,0x8516,52.94.216.48
113.193.1.14,192.168.0.4,DNS,0x4d4a,182.79.221.221
113.193.1.14,192.168.0.4,DNS,0xc992,216.58.220.46
113.193.1.14,192.168.0.4,DNS,0x6ecf,216.58.220.46
113.193.1.14,192.168.0.4,DNS,0x6847,52.222.190.21,52.222.190.47,52.222.190.120,52.222.190.180,52.222.190.14,52.222.190.248,52.222.190.80,52.222.190.134
113.193.1.14,192.168.0.4,DNS,0x95e2,182.79.251.88
113.193.1.14,192.168.0.4,DNS,0x4bbc,74.125.169.246
113.193.1.14,192.168.0.4,DNS,0x5386,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x022d,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0xc7ef,52.222.190.134,52.222.190.14,52.222.190.47,52.222.190.180,52.222.190.21,52.222.190.120,52.222.190.80,52.222.190.248
113.193.1.14,192.168.0.4,DNS,0x1906,173.194.57.16
113.193.1.14,192.168.0.4,DNS,0xbb6b,216.58.203.130
113.193.1.14,192.168.0.4,DNS,0x348d,52.94.220.16
113.193.1.14,192.168.0.4,DNS,0x44da,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xfb9b,52.222.190.47,52.222.190.180,52.222.190.14,52.222.190.21,52.222.190.134,52.222.190.80,52.222.190.248,52.222.190.120
113.193.1.14,192.168.0.4,DNS,0x9d97,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0xfca1,216.58.220.14
113.193.12.14,192.168.0.4,DNS,0xad30,184.31.214.254
113.193.1.14,192.168.0.4,DNS,0xeb88,52.222.190.80,52.222.190.134,52.222.190.120,52.222.190.180,52.222.190.21,52.222.190.248,52.222.190.47,52.222.190.14
113.193.1.14,192.168.0.4,DNS,0x0de4,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xd880,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x5858,216.58.220.3
113.193.1.14,192.168.0.4,DNS,0x1bb6,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xe4aa,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xa4b0,216.58.220.1
113.193.1.14,192.168.0.4,DNS,0x8b43,216.58.203.130
113.193.1.14,192.168.0.4,DNS,0x8a22,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0xe3c8,216.58.220.5
113.193.1.14,192.168.0.4,DNS,0x3cdb,52.222.190.134,52.222.190.21,52.222.190.14,52.222.190.248,52.222.190.80,52.222.190.47,52.222.190.180,52.222.190.120
113.193.1.14,192.168.0.4,DNS,0xd457,74.125.200.156,74.125.200.154,74.125.200.155,74.125.200.157
113.193.1.14,192.168.0.4,DNS,0x5a4f,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x0c62,216.58.220.2
113.193.1.14,192.168.0.4,DNS,0xe51c,216.58.197.74,172.217.26.170,172.217.26.202
113.193.1.14,192.168.0.4,DNS,0x3a02,74.125.158.76
113.193.1.14,192.168.0.4,DNS,0xb41f,182.79.251.98
113.193.1.14,192.168.0.4,DNS,0x7e5d,216.58.220.1
113.193.1.14,192.168.0.4,DNS,0xe279,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xce16,173.194.5.199
113.193.1.14,192.168.0.4,DNS,0x60e0,172.217.26.68
113.193.1.14,192.168.0.4,DNS,0x4c71,172.217.26.67
113.193.1.14,192.168.0.4,DNS,0x0af0,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0x2733,52.94.218.7
113.193.1.14,192.168.0.4,DNS,0x0282,52.222.190.21,52.222.190.47,52.222.190.14,52.222.190.180,52.222.190.248,52.222.190.80,52.222.190.120,52.222.190.134
113.193.1.14,192.168.0.4,DNS,0x2d27,216.58.220.14
113.193.1.14,192.168.0.4,DNS,0xb8c9,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x77e5,54.230.191.208,54.230.191.88,54.230.191.214,54.230.191.103,54.230.191.159,54.230.191.118,54.230.191.242,54.230.191.62
113.193.1.14,192.168.0.4,DNS,0x92bb,52.222.190.80,52.222.190.47,52.222.190.248,52.222.190.134,52.222.190.180,52.222.190.120,52.222.190.21,52.222.190.14
113.193.12.14,192.168.0.4,DNS,0x4017,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0xe4e6,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5500,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0x0039,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x4bd0,54.230.191.159,54.230.191.103,54.230.191.62,54.230.191.118,54.230.191.208,54.230.191.242,54.230.191.88,54.230.191.214
113.193.12.14,192.168.0.4,DNS,0xfd8c,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x04be,52.222.136.5,52.222.136.23,52.222.136.49,52.222.136.30,52.222.136.233,52.222.136.238,52.222.136.59,52.222.136.254
113.193.12.14,192.168.0.4,DNS,0x5915,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x3af1,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0xf01b,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4bf8,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xe4fb,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x9281,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0xdfc4,54.239.35.173
113.193.12.14,192.168.0.4,DNS,0xe8d8,54.192.157.163
113.193.12.14,192.168.0.4,DNS,0xcf47,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x5005,54.230.156.206,54.230.156.245,54.230.156.246,54.230.156.116,54.230.156.81,54.230.156.187,54.230.156.250,54.230.156.159
113.193.12.14,192.168.0.4,DNS,0xd411,54.230.156.245,54.230.156.246,54.230.156.116,54.230.156.81,54.230.156.187,54.230.156.250,54.230.156.159,54.230.156.206
113.193.12.14,192.168.0.4,DNS,0x555a,54.230.156.246,54.230.156.116,54.230.156.81,54.230.156.187,54.230.156.250,54.230.156.159,54.230.156.206,54.230.156.245
113.193.12.14,192.168.0.4,DNS,0x6260,54.192.156.184,54.192.156.176,54.192.156.202,54.192.156.90
113.193.12.14,192.168.0.4,DNS,0xd915,54.192.156.202,54.192.156.90,54.192.156.184,54.192.156.176
113.193.12.14,192.168.0.4,DNS,0x6775,54.230.156.241,54.230.156.122,54.230.156.164,54.230.156.167,54.230.156.139,54.230.156.182,54.230.156.150,54.230.156.209
113.193.12.14,192.168.0.4,DNS,0x8741,54.230.156.120,54.230.156.68,54.230.156.211,54.230.156.206,54.230.156.20,54.230.156.87,54.230.156.13,54.230.156.163
113.193.12.14,192.168.0.4,DNS,0x1fb7,54.192.156.202,54.192.156.90,54.192.156.184,54.192.156.176
113.193.12.14,192.168.0.4,DNS,0x1dbf,23.211.135.103,23.211.135.56
113.193.12.14,192.168.0.4,DNS,0xb598,52.84.218.48
113.193.12.14,192.168.0.4,DNS,0xed45,54.239.38.150
113.193.12.14,192.168.0.4,DNS,0xe354,54.222.61.197
113.193.12.14,192.168.0.4,DNS,0xf239,54.239.31.129
113.193.12.14,192.168.0.4,DNS,0xe0c1,72.21.202.92
113.193.12.14,192.168.0.4,DNS,0xa4ae,52.4.208.210,52.87.120.250,52.87.44.95
113.193.12.14,192.168.0.4,DNS,0xa6ed,178.236.6.76
113.193.12.14,192.168.0.4,DNS,0x3a6d,184.50.115.221
113.193.12.14,192.168.0.4,DNS,0x78ac,54.222.60.218
113.193.12.14,192.168.0.4,DNS,0x1792,184.50.115.220
113.193.12.14,192.168.0.4,DNS,0x6135,184.50.115.222
113.193.12.14,192.168.0.4,DNS,0x6ea4,184.50.115.244
113.193.12.14,192.168.0.4,DNS,0xfde0,54.240.250.225
113.193.12.14,192.168.0.4,DNS,0x0898,184.50.115.223
113.193.12.14,192.168.0.4,DNS,0x1048,184.50.115.245
113.193.12.14,192.168.0.4,DNS,0xf776,184.50.122.211
113.193.12.14,192.168.0.4,DNS,0x4bcf,184.50.115.247
113.193.12.14,192.168.0.4,DNS,0x3806,184.50.115.246
113.193.12.14,192.168.0.4,DNS,0x882e,52.84.219.230
113.193.12.14,192.168.0.4,DNS,0x46c9,54.239.34.161
113.193.12.14,192.168.0.4,DNS,0xaa38,54.239.36.165
113.193.12.14,192.168.0.4,DNS,0xcef4,52.94.217.88
113.193.12.14,192.168.0.4,DNS,0x9ea0,207.171.166.22
113.193.12.14,192.168.0.4,DNS,0x3762,54.239.31.60
113.193.12.14,192.168.0.4,DNS,0xf107,52.94.228.167
113.193.12.14,192.168.0.4,DNS,0xad11,157.240.7.52
113.193.12.14,192.168.0.4,DNS,0xbc99,176.32.111.100
113.193.12.14,192.168.0.4,DNS,0xe703,54.239.16.100
113.193.12.14,192.168.0.4,DNS,0xc785,54.239.26.6
113.193.12.14,192.168.0.4,DNS,0x8e1c,52.210.173.138,34.248.169.241,54.77.195.197,54.194.92.78,54.76.65.55,52.212.39.103
113.193.12.14,192.168.0.4,DNS,0x8cc8,54.239.32.8,178.236.7.18,54.239.34.40
113.193.12.14,192.168.0.4,DNS,0x8774,52.218.49.41
113.193.12.14,192.168.0.4,DNS,0xe864,210.176.156.61,210.176.156.81
113.193.12.14,192.168.0.4,DNS,0x8add,216.58.197.46
113.193.12.14,192.168.0.4,DNS,0x8d6c,52.94.232.32
113.193.12.14,192.168.0.4,DNS,0xdb74,52.94.216.31
113.193.12.14,192.168.0.4,DNS,0x451f,54.230.159.154,54.230.159.252,54.230.159.17,54.230.159.82,54.230.159.134,54.230.159.50,54.230.159.188,54.230.159.99
113.193.12.14,192.168.0.4,DNS,0xb118,74.125.130.154,74.125.130.157,74.125.130.156,74.125.130.155
113.193.12.14,192.168.0.4,DNS,0x6454,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x9b05,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x1afd,72.21.202.25
113.193.12.14,192.168.0.4,DNS,0x3e1e,54.230.156.74,54.230.156.152,54.230.156.207,54.230.156.73,54.230.156.78,54.230.156.37,54.230.156.226,54.230.156.30
113.193.12.14,192.168.0.4,DNS,0x0ff2,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0xeaf7,54.239.35.173
113.193.12.14,192.168.0.4,DNS,0xa806,54.192.36.132,54.192.36.230,54.192.36.97,54.192.36.6,54.192.36.28,54.192.36.64,54.192.36.63,54.192.36.119
113.193.12.14,192.168.0.4,DNS,0x426f,52.85.22.217,52.85.22.26,52.85.22.68,52.85.22.62,52.85.22.47,52.85.22.108,52.85.22.41,52.85.22.219
113.193.12.14,192.168.0.4,DNS,0xd94a,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x95c0,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0x4fe7,216.58.197.42,216.58.197.74,172.217.26.170,172.217.26.202,216.58.220.42,216.58.196.106
113.193.12.14,192.168.0.4,DNS,0xad13,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x39fb,157.240.190.18
113.193.12.14,192.168.0.4,DNS,0xc1a7,157.240.7.20
113.193.12.14,192.168.0.4,DNS,0xf3cd,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0xcb00,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xd85c,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xd4e2,52.94.220.16
113.193.12.14,192.168.0.4,DNS,0x9ea2,54.230.156.159,54.230.156.206,54.230.156.116,54.230.156.187,54.230.156.246,54.230.156.245,54.230.156.250,54.230.156.81
113.193.12.14,192.168.0.4,DNS,0x6495,157.240.7.36
113.193.12.14,192.168.0.4,DNS,0xc629,54.230.156.78,54.230.156.226,54.230.156.30,54.230.156.37,54.230.156.73,54.230.156.207,54.230.156.152,54.230.156.74
113.193.12.14,192.168.0.4,DNS,0x4245,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x25ec,157.240.190.17
113.193.12.14,192.168.0.4,DNS,0xf2da,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x0309,54.230.156.206,54.230.156.81,54.230.156.245,54.230.156.250,54.230.156.187,54.230.156.159,54.230.156.246,54.230.156.116
113.193.12.14,192.168.0.4,DNS,0x79b0,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4f26,216.58.197.78
113.193.12.14,192.168.0.4,DNS,0x3889,74.125.130.154,74.125.130.155,74.125.130.156,74.125.130.157
113.193.12.14,192.168.0.4,DNS,0x8030,54.230.156.207,54.230.156.37,54.230.156.30,54.230.156.73,54.230.156.74,54.230.156.78,54.230.156.152,54.230.156.226
113.193.12.14,192.168.0.4,DNS,0xb62c,104.16.15.15,104.16.14.15
113.193.12.14,192.168.0.4,DNS,0x9af4,94.31.29.54,198.232.125.113
113.193.12.14,192.168.0.4,DNS,0xe088,23.211.220.65
113.193.12.14,192.168.0.4,DNS,0xcc99,54.197.238.119,54.243.104.69,107.22.198.94,50.16.224.82,23.23.97.192,23.21.110.0
113.193.12.14,192.168.0.4,DNS,0xf20e,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x625f,104.16.15.15,104.16.14.15
113.193.12.14,192.168.0.4,DNS,0x3cb0,104.16.15.15,104.16.14.15
113.193.12.14,192.168.0.4,DNS,0xb443,104.16.17.15,104.16.16.15
113.193.12.14,192.168.0.4,DNS,0x42b5,104.16.17.15,104.16.16.15
113.193.12.14,192.168.0.4,DNS,0xf60b,23.211.220.65
113.193.12.14,192.168.0.4,DNS,0xd89a,23.211.193.54
113.193.12.14,192.168.0.4,DNS,0xa203,104.31.69.151,104.31.68.151
113.193.12.14,192.168.0.4,DNS,0xf833,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x82c8,91.198.174.192
113.193.12.14,192.168.0.4,DNS,0x9536,104.16.17.15,104.16.16.15
113.193.12.14,192.168.0.4,DNS,0x5112,192.30.253.112,192.30.253.113
113.193.12.14,192.168.0.4,DNS,0xd5b8,8.40.222.66
113.193.12.14,192.168.0.4,DNS,0x323b,104.16.17.15,104.16.16.15
113.193.12.14,192.168.0.4,DNS,0xe105,104.16.16.15,104.16.17.15
113.193.12.14,192.168.0.4,DNS,0xc1a9,104.16.2.14,104.16.3.14
113.193.12.14,192.168.0.4,DNS,0x3ea2,104.16.15.15,104.16.14.15
113.193.12.14,192.168.0.4,DNS,0xdece,104.16.11.13,104.16.10.13
113.193.1.14,192.168.0.4,DNS,0x7cd8,63.245.215.53
113.193.12.14,192.168.0.4,DNS,0x2f03,104.16.14.15,104.16.15.15
113.193.12.14,192.168.0.4,DNS,0x6f22,96.45.83.234,96.45.82.183,96.45.82.27,96.45.83.117
113.193.12.14,192.168.0.4,DNS,0xf693,151.101.193.69,151.101.65.69,151.101.129.69,151.101.1.69
113.193.12.14,192.168.0.4,DNS,0x1d1f,45.56.95.66
113.193.12.14,192.168.0.4,DNS,0xe6df,216.58.197.83
113.193.12.14,192.168.0.4,DNS,0x1b25,63.245.215.53
113.193.12.14,192.168.0.4,DNS,0xc931,104.16.5.14,104.16.4.14
113.193.12.14,192.168.0.4,DNS,0x6469,104.16.6.14,104.16.7.14
113.193.12.14,192.168.0.4,DNS,0xbf24,108.161.187.249
113.193.12.14,192.168.0.4,DNS,0xd3b9,128.30.52.100
113.193.12.14,192.168.0.4,DNS,0x92c4,104.17.27.15,104.17.28.15,104.17.30.15,104.17.29.15,104.17.31.15
113.193.12.14,192.168.0.4,DNS,0xd108,151.101.36.162
113.193.12.14,192.168.0.4,DNS,0x034c,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x5c63,54.230.156.246,54.230.156.81,54.230.156.206,54.230.156.250,54.230.156.159,54.230.156.245,54.230.156.187,54.230.156.116
113.193.12.14,192.168.0.4,DNS,0xa272,54.230.156.74,54.230.156.30,54.230.156.152,54.230.156.226,54.230.156.78,54.230.156.207,54.230.156.73,54.230.156.37
113.193.12.14,192.168.0.4,DNS,0x157f,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xd7c2,216.58.197.66
113.193.12.14,192.168.0.4,DNS,0x7980,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x00dd,54.230.156.187,54.230.156.245,54.230.156.206,54.230.156.81,54.230.156.246,54.230.156.116,54.230.156.250,54.230.156.159
113.193.12.14,192.168.0.4,DNS,0x3287,54.230.156.37,54.230.156.73,54.230.156.226,54.230.156.74,54.230.156.152,54.230.156.30,54.230.156.78,54.230.156.207
113.193.12.14,192.168.0.4,DNS,0x7cfa,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0xdfb3,172.217.26.163
113.193.12.14,192.168.0.4,DNS,0x6fcb,172.217.26.161
113.193.12.14,192.168.0.4,DNS,0xfa97,172.217.26.165
113.193.12.14,192.168.0.4,DNS,0x062d,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x3c8a,172.217.26.170,172.217.26.202,216.58.197.74
113.193.12.14,192.168.0.4,DNS,0x5005,54.230.156.245,54.230.156.116,54.230.156.159,54.230.156.81,54.230.156.187,54.230.156.206,54.230.156.250,54.230.156.246
113.193.12.14,192.168.0.4,DNS,0xdd4f,52.94.216.48
113.193.12.14,192.168.0.4,DNS,0x621a,54.230.156.74,54.230.156.78,54.230.156.30,54.230.156.73,54.230.156.226,54.230.156.207,54.230.156.37,54.230.156.152
113.193.12.14,192.168.0.4,DNS,0xa7db,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x4087,172.217.26.194
113.193.12.14,192.168.0.4,DNS,0xf0bf,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x6218,172.217.26.174
113.193.12.14,192.168.0.4,DNS,0x5055,104.16.14.15,104.16.15.15
113.193.12.14,192.168.0.4,DNS,0x4925,192.30.253.112,192.30.253.113
113.193.12.14,192.168.0.4,DNS,0x981c,94.31.29.54,198.232.125.113
113.193.12.14,192.168.0.4,DNS,0xfb86,52.94.218.7
113.193.12.14,192.168.0.4,DNS,0x46ae,54.230.156.159,54.230.156.245,54.230.156.81,54.230.156.250,54.230.156.206,54.230.156.246,54.230.156.116,54.230.156.187
